user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn
1830,28/02/2024,Standard,399,3.2,2,5,19,4,Yes
1831,02/12/2023,Basic,199,15,3,4,10,5,No
1832,07/12/2024,Premium,699,19.2,4,4,35,33,No
1833,05/01/2024,Basic,199,19.4,1,5,9,45,No
1834,23/07/2023,Standard,399,5,7,1,14,29,Yes
1835,13/03/2024,Premium,699,6.8,0,1,17,7,No
1836,18/01/2024,Standard,399,20.1,8,0,32,58,No
1837,17/10/2023,Basic,199,24.9,8,2,28,50,Yes
1838,26/04/2023,Premium,699,16,1,4,22,5,No
1839,27/10/2024,Premium,699,20.1,1,4,11,59,Yes
1840,05/06/2023,Basic,199,19.3,6,2,5,29,Yes
1841,18/03/2024,Premium,699,2.3,5,3,22,33,Yes
1842,09/01/2023,Basic,199,14.6,0,4,26,53,Yes
1843,01/12/2023,Basic,199,11,4,1,21,37,No
1844,13/08/2024,Premium,699,16.5,3,4,30,59,Yes
1845,30/06/2024,Basic,199,19.4,3,2,13,11,Yes
1846,19/11/2023,Premium,699,19.6,8,2,3,4,Yes
1847,11/08/2023,Basic,199,5.4,2,3,14,17,Yes
1848,27/01/2023,Standard,399,3.9,7,0,2,53,No
1849,25/01/2024,Standard,399,9.8,7,3,14,25,Yes
1850,12/06/2024,Premium,699,2.8,2,4,8,58,Yes
1851,21/11/2023,Basic,199,19,1,3,11,47,No
1852,04/06/2024,Standard,399,5.7,1,4,13,23,Yes
1853,13/04/2023,Basic,199,0.9,6,3,30,25,Yes
1854,04/11/2023,Standard,399,23.7,1,3,24,60,No
1855,09/10/2023,Basic,199,16.4,6,3,6,1,No
1856,15/06/2024,Premium,699,1.6,3,1,21,36,Yes
1857,07/11/2024,Basic,199,17.5,0,0,9,38,No
1858,15/06/2024,Standard,399,15.6,2,3,24,11,Yes
1859,10/11/2023,Basic,199,9.4,1,1,12,1,No
1860,27/01/2023,Standard,399,22.8,4,4,24,20,Yes
1861,22/02/2024,Standard,399,22.3,0,5,2,55,Yes
1862,24/12/2023,Basic,199,9.7,8,1,35,10,Yes
1863,01/03/2024,Basic,199,10.8,1,0,6,30,No
1864,21/09/2023,Premium,699,3.8,0,2,29,30,Yes
1865,04/05/2024,Basic,199,16.6,5,4,21,42,Yes
1866,19/08/2023,Standard,399,3.6,8,1,13,51,No
1867,13/09/2023,Premium,699,18.7,6,2,6,56,Yes
1868,15/11/2024,Basic,199,5,4,2,17,45,No
1869,08/11/2024,Premium,699,13.2,4,1,34,20,No
1870,06/07/2023,Basic,199,18.8,6,5,3,3,No
1871,08/08/2024,Basic,199,16,3,1,10,25,Yes
1872,14/08/2024,Standard,399,21.5,3,5,31,55,No
1873,01/05/2023,Standard,399,24.8,7,4,29,16,No
1874,10/07/2023,Premium,699,16.6,8,2,18,21,No
1875,15/11/2024,Standard,399,20.3,7,4,22,29,Yes
1876,10/07/2024,Standard,399,6.9,5,3,34,41,Yes
1877,30/10/2023,Basic,199,6.1,7,0,7,7,No
1878,31/05/2024,Basic,199,8,6,4,23,60,Yes
1879,16/08/2023,Basic,199,20.6,8,1,26,9,No
1880,30/07/2024,Basic,199,18.5,5,4,13,38,No
1881,27/06/2024,Premium,699,1.7,8,2,34,34,Yes
1882,20/08/2023,Basic,199,4.4,2,5,24,40,No
1883,15/02/2024,Premium,699,13.8,6,1,10,17,Yes
1884,04/11/2023,Standard,399,22.6,6,3,25,29,Yes
1885,19/09/2024,Basic,199,6.7,8,5,5,19,Yes
1886,14/06/2023,Premium,699,2,6,1,5,9,Yes
1887,25/12/2023,Basic,199,19.8,6,3,26,37,Yes
1888,22/08/2024,Basic,199,24.1,4,1,15,57,Yes
1889,12/01/2023,Premium,699,5.5,2,5,10,17,No
1890,27/04/2024,Premium,699,13.3,8,0,8,49,No
1891,07/06/2023,Basic,199,7.8,1,4,29,47,No
1892,26/04/2023,Basic,199,21.9,0,3,22,53,No
1893,13/05/2024,Premium,699,10.9,2,5,30,44,No
1894,07/01/2024,Standard,399,13.3,1,5,15,38,No
1895,14/10/2023,Basic,199,21,6,3,32,3,No
1896,15/09/2023,Premium,699,22.7,8,2,18,26,Yes
1897,28/08/2024,Standard,399,0.8,7,1,6,37,Yes
1898,20/01/2024,Standard,399,3,7,4,18,38,Yes
1899,20/10/2024,Premium,699,21.8,6,0,34,38,Yes
1900,10/09/2024,Basic,199,3.4,3,2,7,37,Yes
1901,16/04/2024,Standard,399,18.1,0,2,26,41,No
1902,16/11/2024,Premium,699,1.4,6,5,34,47,Yes
1903,27/10/2023,Basic,199,14.4,0,5,14,60,Yes
1904,27/12/2023,Standard,399,18.4,4,2,2,52,Yes
1905,12/10/2024,Basic,199,11.4,0,2,18,29,No
1906,23/12/2023,Standard,399,5.6,8,5,11,20,No
1907,22/08/2023,Basic,199,21.5,5,2,32,39,Yes
1908,24/05/2024,Standard,399,3,1,5,20,25,Yes
1909,26/12/2023,Premium,699,19,3,2,12,54,No
1910,14/07/2023,Standard,399,22.4,2,1,29,20,Yes
1911,02/07/2023,Premium,699,22.8,8,2,20,48,Yes
1912,10/11/2024,Standard,399,5.4,1,5,5,38,No
1913,30/01/2024,Standard,399,4.1,5,4,17,22,Yes
1914,11/02/2023,Basic,199,15.5,1,2,19,14,No
1915,12/12/2024,Basic,199,4.3,4,0,36,31,Yes
1916,13/01/2023,Basic,199,21.9,7,5,16,51,Yes
1917,04/08/2024,Standard,399,24.1,7,3,16,26,Yes
1918,01/02/2024,Basic,199,5.1,8,4,27,25,Yes
1919,29/08/2023,Premium,699,17.8,5,2,17,27,Yes
1920,20/12/2024,Standard,399,9.2,2,2,35,55,No
1921,18/11/2023,Basic,199,14.7,1,4,35,45,Yes
1922,24/02/2023,Basic,199,18.1,8,1,15,29,Yes
1923,04/04/2024,Standard,399,12.7,6,0,29,10,Yes
1924,29/12/2023,Premium,699,22.4,7,5,4,9,Yes
1925,22/12/2024,Basic,199,14.5,0,5,18,38,Yes
1926,08/11/2023,Basic,199,5.8,7,2,26,34,Yes
1927,28/11/2024,Standard,399,14.5,8,3,15,9,No
1928,03/05/2023,Premium,699,21.6,0,5,21,48,Yes
1929,07/09/2024,Basic,199,13.5,2,5,5,12,Yes
1930,07/04/2023,Basic,199,1.2,7,5,12,7,Yes
1931,18/12/2023,Standard,399,20.2,6,5,25,30,Yes
1932,26/05/2024,Basic,199,8.1,2,5,7,27,No
1933,10/10/2024,Basic,199,6.9,3,1,12,22,No
1934,12/09/2024,Basic,199,11.6,1,4,22,16,Yes
1935,25/06/2024,Basic,199,1.9,5,0,36,10,Yes
1936,30/07/2024,Basic,199,8.5,4,0,1,51,No
1937,02/07/2024,Standard,399,23.9,3,5,5,39,Yes
1938,27/03/2024,Basic,199,2.9,2,4,23,23,Yes
1939,04/07/2024,Premium,699,12.9,7,0,12,39,Yes
1940,14/06/2024,Basic,199,23.4,1,2,20,43,Yes
1941,10/04/2024,Basic,199,12.7,2,4,7,58,Yes
1942,13/12/2023,Premium,699,20.9,7,0,36,42,No
1943,02/01/2024,Basic,199,4,7,1,24,50,Yes
1944,25/11/2023,Basic,199,20.4,1,4,31,5,No
1945,19/05/2023,Premium,699,13.3,8,5,35,12,Yes
1946,17/05/2024,Standard,399,7.7,6,3,13,27,Yes
1947,24/05/2024,Basic,199,3.1,8,3,32,39,Yes
1948,24/08/2024,Standard,399,13.4,0,1,4,60,Yes
1949,18/02/2023,Premium,699,4.7,5,5,35,3,Yes
1950,20/03/2024,Standard,399,5.1,8,0,25,52,No
1951,15/02/2023,Premium,699,13.3,2,4,33,23,No
1952,28/07/2023,Basic,199,11.7,2,1,7,45,Yes
1953,06/12/2024,Standard,399,14.5,0,0,14,59,No
1954,05/12/2023,Basic,199,0.6,3,5,19,52,No
1955,05/09/2024,Basic,199,20.8,5,3,25,2,Yes
1956,03/10/2024,Basic,199,22.1,6,5,17,36,Yes
1957,28/02/2024,Standard,399,23.5,4,3,14,44,Yes
1958,03/10/2024,Standard,399,21.1,3,3,18,16,No
1959,14/03/2023,Premium,699,1.5,7,1,26,42,Yes
1960,21/06/2023,Premium,699,3.3,7,0,8,11,No
1961,06/08/2024,Premium,699,23.9,6,2,17,34,Yes
1962,24/05/2024,Standard,399,19.1,6,1,7,60,Yes
1963,23/08/2023,Basic,199,13.2,0,3,9,30,Yes
1964,24/03/2024,Basic,199,5,1,1,25,27,No
1965,13/07/2023,Premium,699,11.3,0,5,10,59,Yes
1966,14/09/2023,Basic,199,1.6,0,1,21,21,No
1967,26/10/2023,Basic,199,11.8,0,3,23,24,Yes
1968,26/01/2023,Premium,699,6,3,2,5,42,No
1969,14/07/2024,Standard,399,21.2,8,2,5,35,Yes
1970,25/09/2024,Standard,399,3.2,1,3,4,33,Yes
1971,17/04/2023,Premium,699,18.2,5,2,11,2,Yes
1972,03/08/2024,Premium,699,0.6,0,4,15,3,No
1973,26/10/2024,Basic,199,19.2,0,4,15,34,Yes
1974,30/11/2024,Standard,399,7.4,6,3,25,58,Yes
1975,10/04/2024,Standard,399,9,7,3,17,58,No
1976,02/02/2024,Premium,699,6,4,5,24,46,Yes
1977,13/02/2023,Standard,399,9.5,0,3,11,51,Yes
1978,03/10/2024,Standard,399,17.9,8,1,27,25,Yes
1979,30/03/2024,Standard,399,23.6,6,3,14,29,Yes
1980,26/06/2024,Standard,399,9.4,5,5,30,25,Yes
1981,06/11/2024,Basic,199,5.8,3,4,16,12,No
1982,07/08/2023,Premium,699,22.6,8,3,24,23,Yes
1983,30/09/2024,Standard,399,12,8,5,10,28,Yes
1984,29/01/2024,Standard,399,5.4,5,4,4,56,Yes
1985,04/08/2024,Premium,699,4.9,7,0,28,44,Yes
1986,22/07/2023,Premium,699,7.2,2,5,12,25,Yes
1987,13/05/2024,Basic,199,8.3,3,5,27,8,No
1988,29/03/2023,Standard,399,18.5,0,5,34,6,No
1989,01/01/2024,Basic,199,23,0,2,1,54,Yes
1990,20/11/2023,Basic,199,24,4,0,10,23,No
1991,29/07/2024,Premium,699,12.1,2,2,29,19,Yes
1992,12/06/2023,Basic,199,4.5,1,4,10,58,Yes
1993,27/04/2023,Premium,699,15.9,4,5,36,54,No
1994,29/04/2024,Premium,699,22.8,1,0,10,8,No
1995,07/01/2024,Standard,399,4.7,0,4,31,44,No
1996,19/12/2023,Standard,399,11.5,0,3,12,60,No
1997,24/11/2024,Standard,399,22.2,1,1,6,8,No
1998,27/03/2023,Standard,399,3.2,3,5,10,20,Yes
1999,16/07/2023,Standard,399,0.9,6,1,32,23,No
2000,23/02/2023,Premium,699,24.6,0,3,18,20,No
2001,07/10/2023,Premium,699,17.7,4,3,16,27,Yes
2002,01/10/2024,Premium,699,16.7,5,4,30,2,Yes
2003,12/12/2024,Basic,199,7.9,3,3,2,24,Yes
2004,10/03/2024,Premium,699,17.6,5,2,18,51,Yes
2005,15/05/2024,Standard,399,3.7,5,5,22,16,Yes
2006,23/11/2023,Standard,399,2.5,7,5,18,5,No
2007,18/01/2024,Premium,699,1.1,2,0,8,15,Yes
2008,14/01/2023,Basic,199,14.5,3,0,10,55,Yes
2009,16/04/2024,Premium,699,21.8,1,1,22,37,No
2010,23/05/2023,Premium,699,19.8,1,4,22,7,Yes
2011,27/08/2023,Basic,199,5,1,0,6,27,No
2012,02/05/2024,Basic,199,18.1,6,2,4,40,Yes
2013,29/08/2024,Basic,199,15.3,2,3,32,18,No
2014,27/09/2023,Basic,199,5,0,0,29,11,No
2015,19/03/2023,Basic,199,14.6,3,5,35,7,No
2016,29/08/2024,Basic,199,21.3,3,1,12,25,No
2017,20/12/2023,Standard,399,12.9,4,1,27,27,Yes
2018,05/03/2023,Premium,699,13.5,4,2,16,48,Yes
2019,23/03/2023,Basic,199,8.9,0,4,32,48,No
2020,06/01/2024,Premium,699,0.8,1,2,29,37,Yes
2021,06/05/2024,Premium,699,14.4,5,3,5,22,Yes
2022,14/07/2023,Standard,399,7.9,7,2,32,34,No
2023,29/11/2023,Basic,199,1.5,5,3,11,29,Yes
2024,30/01/2024,Standard,399,21.8,7,3,30,9,Yes
2025,14/02/2024,Standard,399,21.9,5,3,2,55,Yes
2026,11/08/2023,Standard,399,11.1,2,1,1,37,No
2027,24/05/2024,Basic,199,10.1,2,2,2,21,Yes
2028,13/09/2024,Standard,399,7.9,8,2,11,14,Yes
2029,19/04/2023,Premium,699,11.1,2,3,32,42,Yes
2030,21/05/2024,Basic,199,17.8,4,1,21,15,No
2031,15/11/2023,Basic,199,12.5,4,5,27,10,Yes
2032,18/01/2024,Premium,699,15.5,2,4,28,18,Yes
2033,03/03/2024,Premium,699,9.6,7,0,9,1,No
2034,02/05/2024,Basic,199,23.6,3,2,14,40,No
2035,26/11/2023,Standard,399,8.8,5,5,36,12,No
2036,20/01/2023,Premium,699,17.8,3,1,15,31,No
2037,25/06/2024,Standard,399,22.1,6,1,33,39,Yes
2038,17/07/2023,Standard,399,15.3,4,0,30,28,Yes
2039,04/01/2023,Standard,399,9.4,0,3,10,15,Yes
2040,24/11/2023,Standard,399,20.7,7,4,23,9,No
2041,12/07/2023,Standard,399,15.3,8,1,21,52,No
2042,31/05/2024,Premium,699,7.7,0,5,8,56,Yes
2043,02/11/2023,Standard,399,19.9,6,5,16,52,No
2044,07/03/2024,Standard,399,4,0,0,14,41,No
2045,10/06/2023,Basic,199,11.9,2,3,24,40,Yes
2046,24/12/2024,Premium,699,19.1,1,2,29,29,Yes
2047,01/12/2023,Premium,699,7.5,2,2,30,1,Yes
2048,05/10/2024,Premium,699,9.5,5,5,31,24,Yes
2049,21/10/2024,Standard,399,10.2,5,4,21,53,No
2050,31/12/2024,Standard,399,14.4,0,4,21,3,No
2051,17/06/2023,Basic,199,2.1,1,1,32,9,Yes
2052,18/12/2023,Premium,699,2.8,5,2,16,21,Yes
2053,10/02/2024,Basic,199,10.3,0,4,32,26,No
2054,25/09/2023,Premium,699,13.9,1,1,10,28,Yes
2055,15/12/2024,Basic,199,1.9,8,0,16,3,No
2056,21/05/2023,Basic,199,1.5,3,1,31,60,Yes
2057,19/05/2024,Premium,699,8.4,6,0,21,32,No
2058,24/08/2023,Basic,199,14,0,1,27,37,Yes
2059,18/06/2023,Premium,699,0.7,1,4,32,56,Yes
2060,30/09/2023,Standard,399,4.2,0,5,14,47,Yes
2061,09/12/2023,Premium,699,13,2,1,24,48,No
2062,30/01/2023,Basic,199,22.5,6,0,21,41,Yes
2063,20/04/2023,Standard,399,19.4,3,1,33,7,Yes
2064,30/08/2024,Premium,699,5.4,4,5,14,43,Yes
2065,16/09/2023,Standard,399,11.9,3,4,24,56,No
2066,08/12/2023,Basic,199,1.1,0,1,33,53,Yes
2067,05/02/2024,Basic,199,23.7,6,5,32,20,Yes
2068,14/11/2024,Premium,699,23.1,7,4,11,38,Yes
2069,12/01/2023,Basic,199,15.6,0,0,5,39,Yes
2070,10/04/2023,Standard,399,7.9,6,5,1,36,No
2071,19/03/2023,Basic,199,5.8,3,3,24,47,No
2072,26/05/2023,Standard,399,16.5,4,0,27,57,Yes
2073,29/11/2024,Standard,399,23.3,3,0,30,58,No
2074,16/08/2024,Basic,199,4.8,1,0,31,46,Yes
2075,09/12/2024,Premium,699,7.2,0,5,36,36,Yes
2076,21/04/2024,Basic,199,2.1,6,0,14,2,Yes
2077,15/10/2023,Standard,399,24.3,0,5,12,4,No
2078,12/07/2023,Premium,699,18.1,3,2,19,1,No
2079,26/07/2024,Basic,199,20.4,0,4,29,53,No
2080,12/01/2024,Premium,699,19.9,0,2,32,23,Yes
2081,18/07/2024,Standard,399,13.8,5,5,31,57,Yes
2082,17/01/2024,Premium,699,8.4,5,3,10,11,No
2083,22/11/2024,Standard,399,19.3,2,5,23,48,No
2084,21/05/2023,Premium,699,9.3,6,0,27,38,Yes
2085,13/02/2023,Standard,399,16.3,7,4,23,55,Yes
2086,13/06/2023,Standard,399,23,2,4,33,21,Yes
2087,05/03/2024,Premium,699,24.4,3,5,9,25,Yes
2088,17/07/2024,Basic,199,13.8,8,0,33,36,Yes
2089,18/01/2024,Premium,699,18.6,5,3,11,7,Yes
2090,22/02/2024,Premium,699,13.3,6,1,26,36,Yes
2091,12/07/2023,Premium,699,6,7,1,7,53,No
2092,15/03/2023,Premium,699,22.4,8,0,1,31,Yes
2093,15/10/2024,Premium,699,6.4,6,2,20,52,Yes
2094,27/11/2024,Basic,199,1.1,0,2,13,7,Yes
2095,17/02/2024,Basic,199,6.7,1,3,5,60,Yes
2096,26/08/2024,Basic,199,8.9,5,1,20,19,No
2097,19/09/2023,Standard,399,17.1,0,3,3,20,No
2098,06/12/2024,Premium,699,21.6,6,4,31,49,Yes
2099,14/05/2024,Premium,699,23.8,7,0,23,24,Yes
2100,08/10/2024,Basic,199,6.7,1,0,31,15,No
2101,05/02/2023,Basic,199,9.8,5,1,30,38,No
2102,11/01/2023,Standard,399,14,7,1,20,39,Yes
2103,05/07/2023,Premium,699,15,0,4,9,28,Yes
2104,17/09/2023,Standard,399,17.6,6,4,18,41,Yes
2105,16/06/2023,Premium,699,17.6,7,1,8,57,Yes
2106,20/03/2023,Basic,199,15.2,6,0,19,43,Yes
2107,31/10/2024,Basic,199,12.4,0,3,31,49,No
2108,20/08/2024,Basic,199,1.6,2,1,25,21,No
2109,11/09/2024,Standard,399,18,1,0,15,10,No
2110,21/06/2024,Premium,699,11.2,5,5,2,27,Yes
2111,22/03/2024,Premium,699,16.1,1,3,24,30,Yes
2112,02/01/2024,Premium,699,2.1,1,2,28,56,No
2113,30/03/2023,Standard,399,12.9,3,1,26,7,Yes
2114,27/09/2023,Premium,699,16.8,7,5,12,34,Yes
2115,10/02/2023,Standard,399,24.3,2,4,5,26,Yes
2116,16/01/2024,Basic,199,4.1,2,5,13,44,Yes
2117,27/06/2024,Basic,199,19.8,1,4,33,42,Yes
2118,06/05/2024,Basic,199,22.1,2,2,20,58,Yes
2119,02/02/2024,Basic,199,16.8,7,3,13,13,Yes
2120,06/06/2024,Premium,699,21.5,1,1,35,42,Yes
2121,28/02/2024,Basic,199,12.2,1,4,5,10,Yes
2122,13/02/2023,Premium,699,23.5,4,3,24,3,No
2123,19/08/2023,Standard,399,1.2,5,3,26,28,Yes
2124,12/10/2024,Premium,699,12.2,8,3,9,41,No
2125,06/09/2024,Basic,199,15.2,4,3,16,49,Yes
2126,18/10/2024,Basic,199,2.1,1,5,27,57,Yes
2127,16/12/2023,Basic,199,7.3,4,3,24,41,No
2128,05/12/2024,Standard,399,15.3,4,3,35,32,Yes
2129,16/05/2024,Premium,699,23.1,2,3,36,21,Yes
2130,05/10/2023,Standard,399,13.2,1,2,35,40,Yes
2131,10/11/2023,Standard,399,6.1,5,1,33,36,Yes
2132,16/11/2024,Basic,199,13.2,6,2,22,16,No
2133,03/12/2024,Premium,699,19.3,2,5,13,18,Yes
2134,01/05/2023,Standard,399,14,3,3,35,37,Yes
2135,12/12/2023,Premium,699,16.1,3,4,19,50,No
2136,04/08/2024,Basic,199,9.7,6,3,32,45,Yes
2137,21/01/2024,Standard,399,8.9,4,4,35,4,Yes
2138,17/07/2024,Premium,699,0.6,3,2,26,59,Yes
2139,13/03/2024,Premium,699,13,6,1,18,17,Yes
2140,24/05/2023,Premium,699,15.1,7,3,32,24,Yes
2141,21/04/2023,Basic,199,9.4,0,0,8,54,Yes
2142,10/02/2023,Premium,699,7.1,1,5,35,43,Yes
2143,16/03/2024,Premium,699,0.7,5,4,4,46,Yes
2144,05/06/2023,Basic,199,5.9,4,4,15,22,No
2145,28/01/2024,Basic,199,14.8,3,1,36,51,No
2146,04/10/2023,Basic,199,15.6,2,0,35,36,No
2147,19/06/2023,Standard,399,2.8,6,1,8,15,Yes
2148,16/08/2024,Basic,199,7.3,0,1,15,42,Yes
2149,30/12/2024,Premium,699,11.4,3,0,25,54,Yes
2150,08/07/2024,Standard,399,4.2,6,4,29,48,Yes
2151,17/12/2023,Standard,399,22.1,7,3,14,50,No
2152,28/05/2023,Standard,399,12.7,6,3,2,38,Yes
2153,12/08/2023,Premium,699,15.2,6,1,5,50,Yes
2154,24/01/2024,Standard,399,10.4,3,5,23,18,No
2155,31/12/2024,Premium,699,24,3,5,31,44,Yes
2156,01/04/2024,Basic,199,14.5,5,3,25,1,Yes
2157,24/09/2023,Standard,399,11.2,5,1,6,17,No
2158,07/02/2023,Standard,399,4.6,8,4,11,33,Yes
2159,05/04/2023,Standard,399,1.7,3,0,24,45,No
2160,02/06/2023,Premium,699,1.7,1,4,36,59,Yes
2161,20/06/2023,Standard,399,21.5,4,1,10,14,No
2162,30/06/2023,Premium,699,6.2,1,4,5,3,No
2163,20/07/2023,Standard,399,12,6,1,36,15,Yes
2164,30/06/2024,Premium,699,2.2,1,2,5,52,Yes
2165,11/07/2023,Basic,199,14.1,5,5,30,11,Yes
2166,27/05/2024,Basic,199,8.5,2,2,1,32,No
2167,16/05/2023,Premium,699,10.1,2,0,4,30,Yes
2168,28/12/2024,Basic,199,14.6,4,3,24,15,Yes
2169,22/10/2023,Basic,199,4.5,0,0,16,24,Yes
2170,21/06/2024,Standard,399,20.1,6,4,34,34,Yes
2171,20/06/2023,Standard,399,9.2,6,2,34,33,No
2172,12/01/2024,Premium,699,3.6,0,1,32,4,No
2173,25/01/2023,Standard,399,15.3,6,3,8,24,Yes
2174,31/05/2023,Standard,399,5.4,0,1,32,27,No
2175,21/08/2023,Standard,399,16.4,4,3,9,15,Yes
2176,29/07/2023,Standard,399,12.4,7,5,17,29,Yes
2177,17/10/2024,Standard,399,10.7,0,1,9,60,Yes
2178,31/10/2024,Basic,199,9.7,5,3,19,58,Yes
2179,05/05/2024,Standard,399,15.2,5,4,5,35,Yes
2180,14/04/2023,Basic,199,8.6,4,4,23,10,Yes
2181,16/01/2024,Basic,199,7.1,0,4,36,13,No
2182,12/01/2024,Basic,199,10.4,7,2,29,39,Yes
2183,07/02/2023,Basic,199,14.8,7,3,34,27,No
2184,22/01/2024,Premium,699,18.4,8,0,36,9,No
2185,21/07/2023,Standard,399,18.4,4,1,29,9,No
2186,17/05/2023,Basic,199,7.3,3,0,25,2,No
2187,19/09/2023,Basic,199,14.4,6,1,27,27,No
2188,09/03/2023,Basic,199,24.8,2,0,1,16,No
2189,16/11/2024,Basic,199,22.9,2,5,30,31,Yes
2190,15/07/2024,Standard,399,15.6,5,3,22,16,No
2191,26/08/2024,Premium,699,16,5,4,22,9,No
2192,09/05/2024,Premium,699,20.3,3,1,18,52,Yes
2193,22/02/2023,Standard,399,23.5,4,3,22,46,No
2194,17/08/2023,Premium,699,20.1,4,0,20,52,Yes
2195,07/01/2024,Basic,199,11.9,2,0,16,44,No
2196,30/09/2024,Standard,399,10.8,5,2,26,5,Yes
2197,07/06/2023,Standard,399,19.5,0,3,5,25,No
2198,13/05/2024,Standard,399,24.5,5,2,31,7,Yes
2199,07/09/2023,Standard,399,14.9,6,3,26,54,Yes
2200,14/04/2023,Premium,699,8.7,5,4,11,24,No
2201,05/04/2023,Basic,199,20,0,1,6,34,No
2202,26/10/2023,Premium,699,24.8,0,3,10,11,Yes
2203,05/12/2023,Standard,399,16.8,1,0,23,10,No
2204,16/07/2023,Basic,199,24.9,1,0,3,39,Yes
2205,22/09/2024,Basic,199,20.7,7,0,26,17,No
2206,24/09/2023,Premium,699,20.9,4,1,5,4,No
2207,13/12/2023,Basic,199,2.9,3,5,33,18,Yes
2208,28/10/2023,Premium,699,17.5,7,2,11,60,Yes
2209,04/09/2023,Premium,699,10.7,3,2,26,42,Yes
2210,01/05/2023,Standard,399,17.7,0,0,10,3,No
2211,07/12/2023,Basic,199,25,2,1,7,46,Yes
2212,21/10/2024,Premium,699,14.7,7,3,21,26,Yes
2213,02/11/2024,Premium,699,18.4,4,5,36,13,No
2214,16/09/2023,Basic,199,4.3,3,2,24,4,Yes
2215,28/11/2023,Standard,399,20.4,7,5,12,25,No
2216,03/08/2024,Standard,399,20.5,6,5,9,20,No
2217,09/12/2023,Premium,699,0.7,2,2,12,26,Yes
2218,12/10/2023,Basic,199,22.2,3,4,3,38,Yes
2219,21/09/2024,Basic,199,10.7,0,5,12,23,No
2220,07/12/2023,Standard,399,0.6,7,4,22,12,Yes
2221,18/09/2024,Premium,699,7.2,6,4,33,37,Yes
2222,25/10/2023,Basic,199,19.4,0,3,28,46,Yes
2223,06/03/2023,Premium,699,1.6,5,0,30,26,Yes
2224,05/04/2024,Standard,399,23.3,3,2,27,53,Yes
2225,18/09/2023,Standard,399,22.3,0,1,20,42,No
2226,05/04/2024,Standard,399,0.6,3,0,17,14,No
2227,02/07/2024,Basic,199,0.6,0,0,26,51,No
2228,17/08/2024,Premium,699,0.9,4,4,27,42,Yes
2229,03/02/2024,Basic,199,16.7,4,0,35,54,Yes
2230,03/12/2023,Premium,699,4.8,3,0,22,43,Yes
2231,22/09/2023,Premium,699,23.7,0,0,16,8,No
2232,17/06/2023,Basic,199,17,6,1,19,57,Yes
2233,16/10/2024,Standard,399,19.2,4,2,7,34,Yes
2234,04/10/2023,Basic,199,24.6,1,0,5,15,Yes
2235,01/07/2024,Basic,199,19.2,5,0,8,32,No
2236,28/12/2023,Standard,399,3.5,4,0,33,22,No
2237,27/09/2024,Basic,199,20.3,8,2,25,46,Yes
2238,01/07/2024,Basic,199,4.5,5,1,5,33,No
2239,18/03/2024,Basic,199,24.8,5,0,31,21,No
2240,14/10/2024,Basic,199,19.5,6,1,33,10,Yes
2241,21/05/2024,Standard,399,24.4,3,5,5,59,No
2242,08/04/2024,Premium,699,10,5,1,30,57,Yes
2243,13/12/2023,Basic,199,14.5,0,5,1,59,Yes
2244,31/08/2024,Standard,399,24.3,7,0,1,8,No
2245,18/07/2024,Premium,699,19.3,2,3,36,31,Yes
2246,03/07/2024,Premium,699,3.4,0,5,22,20,Yes
2247,21/05/2023,Standard,399,1.5,1,0,19,60,Yes
2248,18/03/2023,Premium,699,20.5,2,2,17,21,No
2249,27/01/2023,Premium,699,2.3,4,5,24,19,Yes
2250,05/09/2024,Standard,399,5,1,1,21,59,No
2251,07/07/2023,Basic,199,3.3,4,2,24,20,No
2252,17/07/2024,Premium,699,14.8,1,1,14,3,No
2253,01/11/2023,Premium,699,20.4,8,4,6,55,Yes
2254,06/03/2024,Premium,699,3,6,0,20,19,No
2255,25/08/2024,Basic,199,7.1,0,1,22,4,Yes
2256,08/07/2024,Basic,199,22.3,0,3,7,51,Yes
2257,09/07/2023,Basic,199,4.4,8,1,17,5,Yes
2258,10/05/2023,Premium,699,16,0,3,7,13,No
2259,07/10/2023,Basic,199,6.3,6,0,33,43,No
2260,13/11/2024,Premium,699,12.6,3,0,13,27,Yes
2261,27/08/2024,Standard,399,20.7,4,2,13,8,Yes
2262,11/09/2024,Standard,399,7.1,1,5,19,26,Yes
2263,08/12/2024,Standard,399,24.5,6,4,1,12,No
2264,11/02/2023,Basic,199,20.5,1,5,12,15,Yes
2265,12/08/2023,Basic,199,18.7,1,5,16,25,Yes
2266,15/01/2023,Standard,399,14.6,3,5,8,7,No
2267,07/05/2023,Standard,399,8.9,7,1,7,9,No
2268,30/03/2024,Standard,399,24.4,6,5,21,33,Yes
2269,12/11/2024,Premium,699,21.5,2,1,13,24,No
2270,19/03/2024,Premium,699,12.5,4,3,16,3,Yes
2271,28/07/2023,Standard,399,2,0,5,11,29,Yes
2272,15/01/2023,Standard,399,22.1,2,2,8,17,Yes
2273,05/04/2024,Standard,399,2.1,7,2,34,19,Yes
2274,24/03/2024,Basic,199,21.1,6,2,18,10,Yes
2275,18/07/2024,Basic,199,19.6,7,3,2,14,No
2276,06/10/2023,Premium,699,3.2,5,4,10,16,Yes
2277,20/04/2023,Premium,699,20.1,6,0,34,4,No
2278,20/09/2024,Basic,199,6.7,3,5,19,59,Yes
